08/13/2024	15:54:55	(analyzed:  8/14/2024)
MJD	timer	SDR:frep_ErYb	fo_ErYb	fb_Si_ErYb	fb_Al_ErYb	fb_Yb_ErYb
60535.916784	314241.000000	113927.229439	104999999.999500	100000000.000000	22737007.999780	28855440.100400
60535.916796	315294.000000	113927.228827	104999999.999900	100000000.000100	22737008.000950	28855440.100000
60535.916808	316346.000000	113927.229545	105000000.001300	100000000.001000	22737008.001190	28855440.100010
60535.916820	317399.000000	113927.229419	105000000.000600	99999999.997400	22737008.001310	28855440.100390
60535.916832	318453.000000	113927.229278	105000000.000000	99999999.999500	22737008.001430	28855440.099910
60535.916844	319507.000000	113927.229308	105000000.001400	100000000.001100	22737008.000480	28855440.100240
60535.916857	320562.000000	113927.229384	105000000.000900	100000000.000300	22737007.999270	28855440.100100
60535.916869	321615.000000	113927.229282	105000000.000800	100000000.000400	22737007.998650	28855440.099750
60535.916881	322668.000000	113927.229183	104999999.999200	99999999.998100	22737007.998660	28855440.099600
60535.916893	323723.000000	113927.229317	105000000.001300	100000000.000100	22737007.998800	28855440.099660
60535.916905	324778.000000	113927.229673	105000000.000800	100000000.000300	22737007.999310	28855440.099160
60535.916918	325830.000000	113927.229220	105000000.000400	99999999.999900	22737008.000250	28855440.100580
60535.916930	326886.000000	113927.229092	105000000.000200	100000000.000700	22737008.001010	28855440.100270
60535.916942	327942.000000	113927.229214	105000000.001100	99999999.997500	22737008.001070	28855440.099110
60535.916954	328994.000000	113927.229803	105000000.001000	100000000.000300	22737008.001450	28855440.099750
60535.916967	330050.000000	113927.229271	104999999.999600	100000000.001200	22737008.001200	28855440.099550
60535.916979	331103.000000	113927.229466	104999999.999400	99999999.999700	22737008.000170	28855440.100280
60535.916991	332156.000000	113927.229168	105000000.001600	100000000.000000	22737007.998870	28855440.099930
60535.917003	333212.000000	113927.229146	104999999.999400	99999999.999700	22737007.998590	28855440.100340
60535.917015	334266.000000	113927.229480	105000000.000200	99999999.999800	22737007.998770	28855440.099800
60535.917028	335320.000000	113927.229540	105000000.000100	100000000.000800	22737007.998890	28855440.100260
60535.917040	336374.000000	113927.229437	105000000.000800	99999999.998600	22737007.999380	28855440.099950
60535.917052	337430.000000	113927.229262	105000000.001800	100000000.000800	22737008.000480	28855440.100600
60535.917064	338483.000000	113927.229435	105000000.000300	100000000.000000	22737008.000970	28855440.099680
60535.917076	339538.000000	113927.229524	104999999.999400	99999999.999800	22737008.001230	28855440.099910
60535.917089	340594.000000	113927.229341	105000000.001000	100000000.000000	22737008.001640	28855440.099900
60535.917101	341648.000000	113927.229119	104999999.999700	99999999.999300	22737008.001280	28855440.100540
60535.917113	342700.000000	113927.229371	105000000.001700	100000000.000600	22737007.999750	28855440.100010
60535.917125	343755.000000	113927.229778	105000000.001000	100000000.000100	22737007.998720	28855440.099850
60535.917137	344809.000000	113927.229172	104999999.999400	99999999.999900	22737007.998580	28855440.100600
60535.917150	345862.000000	113927.229267	105000000.000000	100000000.000800	22737007.998810	28855440.100200
60535.917162	346917.000000	113927.229448	105000000.001600	99999999.998500	22737007.998990	28855440.099730
60535.917174	347970.000000	113927.229117	105000000.000200	100000000.000800	22737007.999920	28855440.100610
60535.917186	349024.000000	113927.229397	105000000.000600	100000000.000100	22737008.000910	28855440.099180
60535.917198	350078.000000	113927.229229	104999999.999000	99999999.999300	22737008.001370	28855440.100140
60535.917211	351131.000000	113927.229259	105000000.001600	100000000.000600	22737008.001300	28855440.099730
60535.917223	352184.000000	113927.229560	104999999.999700	99999999.998300	22737008.001390	28855440.099940
60535.917235	353239.000000	113927.229408	104999999.999800	99999999.999500	22737008.000710	28855440.099750
60535.917247	354293.000000	113927.228986	105000000.000200	100000000.001000	22737007.999680	28855440.099430
60535.917259	355345.000000	113927.229398	105000000.000100	99999999.999600	22737007.998700	28855440.099630
60535.917272	356401.000000	113927.229315	105000000.001600	100000000.000900	22737007.998560	28855440.100120
60535.917284	357455.000000	113927.229674	105000000.001000	99999999.998600	22737007.998810	28855440.100440
60535.917296	358508.000000	113927.229225	105000000.000200	100000000.000000	22737007.999470	28855440.100440
60535.917308	359563.000000	113927.229521	105000000.000500	100000000.000700	22737008.000050	28855440.099890
60535.917320	360618.000000	113927.229147	105000000.000700	99999999.998500	22737008.000880	28855440.100770
60535.917333	361671.000000	113927.229212	105000000.000700	100000000.000900	22737008.001410	28855440.100400
60535.917345	362727.000000	113927.229225	105000000.000800	99999999.999500	22737008.001200	28855440.100530
60535.917357	363783.000000	113927.229487	105000000.000700	100000000.000100	22737008.001310	28855440.099050
60535.917369	364835.000000	113927.229496	105000000.000100	100000000.000300	22737008.000430	28855440.099630
60535.917381	365889.000000	113927.229455	104999999.999800	99999999.998700	22737007.999050	28855440.098880
60535.917394	366943.000000	113927.229136	104999999.999800	100000000.000600	22737007.998640	28855440.099740
60535.917406	367996.000000	113927.229279	105000000.001700	99999999.999900	22737007.998640	28855440.100210
60535.917418	369049.000000	113927.229309	105000000.001200	99999999.999700	22737007.998790	28855440.099860
60535.917430	370104.000000	113927.229178	105000000.000600	100000000.000700	22737007.999300	28855440.100400
60535.917442	371158.000000	113927.229302	105000000.000900	99999999.998400	22737008.000480	28855440.100390
60535.917454	372210.000000	113927.229125	105000000.000500	100000000.000200	22737008.001000	28855440.100180
60535.917467	373265.000000	113927.229738	105000000.000700	100000000.000000	22737008.001520	28855440.100250
60535.917479	374319.000000	113927.229419	104999999.999100	99999999.999900	22737008.001010	28855440.100170
60535.917491	375372.000000	113927.229009	104999999.999900	100000000.000500	22737008.001130	28855440.099970
60535.917503	376427.000000	113927.229402	105000000.000100	99999999.998200	22737008.000170	28855440.099730
60535.917515	377481.000000	113927.229325	105000000.000200	100000000.000200	22737007.998690	28855440.099290
60535.917528	378537.000000	113927.229581	105000000.001800	100000000.000700	22737007.998630	28855440.099970
60535.917540	379592.000000	113927.229297	105000000.000800	99999999.997800	22737007.998780	28855440.100270
60535.917552	380646.000000	113927.229337	105000000.001200	100000000.000900	22737007.999010	28855440.099950
60535.917564	381699.000000	113927.229490	105000000.000800	99999999.998600	22737007.999760	28855440.100060
60535.917577	382754.000000	113927.229112	104999999.999300	100000000.000600	22737008.000690	28855440.100200
60535.917589	383809.000000	113927.229349	105000000.001100	100000000.000700	22737008.001220	28855440.100100
60535.917601	384865.000000	113927.229618	105000000.000600	99999999.998500	22737008.001250	28855440.099580
60535.917613	385919.000000	113927.229042	105000000.000600	100000000.001300	22737008.001440	28855440.099810
60535.917625	386973.000000	113927.229154	104999999.999500	99999999.998000	22737008.000430	28855440.099980
60535.917638	388026.000000	113927.229683	105000000.001300	99999999.999900	22737007.999820	28855440.099850
60535.917650	389079.000000	113927.229111	105000000.000200	100000000.001100	22737007.998660	28855440.100030
60535.917662	390133.000000	113927.229235	105000000.000500	99999999.999700	22737007.998580	28855440.099820
60535.917674	391188.000000	113927.229627	105000000.001200	100000000.001100	22737007.998570	28855440.099820
60535.917686	392242.000000	113927.229118	104999999.998800	99999999.998300	22737007.999110	28855440.099870
60535.917699	393296.000000	113927.229673	104999999.999700	99999999.999700	22737007.999840	28855440.100060
60535.917711	394351.000000	113927.229315	105000000.001400	100000000.001000	22737008.000920	28855440.100730
60535.917723	395403.000000	113927.229210	105000000.000600	99999999.998700	22737008.001360	28855440.100160
60535.917735	396458.000000	113927.229387	105000000.000900	100000000.000400	22737008.001150	28855440.099610
60535.917747	397512.000000	113927.229395	105000000.000400	99999999.999800	22737008.001290	28855440.099870
60535.917760	398565.000000	113927.229501	104999999.999400	99999999.999500	22737008.000470	28855440.099390
60535.917772	399619.000000	113927.229460	105000000.000900	100000000.001000	22737007.999210	28855440.100470
60535.917784	400673.000000	113927.229183	104999999.999800	99999999.999200	22737007.998810	28855440.100370
60535.917796	401726.000000	113927.229282	105000000.000000	100000000.000600	22737007.998550	28855440.100140
60535.917808	402782.000000	113927.229509	105000000.001100	99999999.999500	22737007.998640	28855440.100120
60535.917821	403836.000000	113927.229665	104999999.999400	100000000.000200	22737007.999280	28855440.099430
60535.917833	404889.000000	113927.229331	104999999.999400	100000000.000400	22737008.000420	28855440.100310
60535.917845	405945.000000	113927.229016	105000000.000300	99999999.998600	22737008.000840	28855440.099670
60535.917857	407000.000000	113927.229282	105000000.001500	100000000.000700	22737008.001370	28855440.100160
60535.917869	408054.000000	113927.229424	104999999.999100	100000000.000400	22737008.001320	28855440.100460
60535.917882	409108.000000	113927.229196	105000000.000400	99999999.999700	22737008.001220	28855440.100310
60535.917894	410163.000000	113927.229665	105000000.000100	100000000.000400	22737008.000250	28855440.099740
60535.917906	411218.000000	113927.229383	105000000.001400	99999999.998700	22737007.998970	28855440.100320
60535.917918	412273.000000	113927.229104	105000000.001100	100000000.000400	22737007.998670	28855440.100430
60535.917930	413326.000000	113927.229416	104999999.999300	100000000.000500	22737007.998680	28855440.099930
60535.917943	414381.000000	113927.229261	104999999.999900	99999999.999500	22737007.998820	28855440.099690
60535.917955	415435.000000	113927.229236	105000000.001500	100000000.000900	22737007.999250	28855440.100060
60535.917967	416488.000000	113927.229507	105000000.001000	99999999.998300	22737008.000480	28855440.100050
60535.917979	417542.000000	113927.229455	105000000.000400	100000000.000200	22737008.000900	28855440.099960
60535.917991	418596.000000	113927.229417	104999999.999700	100000000.001100	22737008.001450	28855440.099790
60535.918004	419651.000000	113927.229207	105000000.000400	99999999.999600	22737008.001420	28855440.100610
60535.918016	420704.000000	113927.229148	105000000.001500	100000000.000500	22737008.000980	28855440.099690
60535.918028	421757.000000	113927.229265	105000000.000400	99999999.998600	22737008.000010	28855440.099680
60535.918040	422812.000000	113927.229363	104999999.999400	99999999.999900	22737007.998720	28855440.100230
60535.918052	423865.000000	113927.229380	105000000.000200	100000000.000000	22737007.998810	28855440.100240
60535.918065	424918.000000	113927.229195	105000000.000000	99999999.998100	22737007.998610	28855440.100420
60535.918077	425973.000000	113927.229624	105000000.001100	99999999.999700	22737007.999160	28855440.099680
60535.918089	427028.000000	113927.229242	105000000.000700	99999999.999600	22737007.999610	28855440.100110
60535.918101	428083.000000	113927.229636	104999999.999400	99999999.999600	22737008.000430	28855440.100180
60535.918113	429139.000000	113927.229248	105000000.000400	100000000.001100	22737008.001150	28855440.100200
60535.918126	430192.000000	113927.229351	105000000.000200	99999999.999100	22737008.001340	28855440.100030
60535.918138	431245.000000	113927.229145	105000000.001800	100000000.000400	22737008.001210	28855440.100030
60535.918150	432301.000000	113927.229091	104999999.999900	100000000.000200	22737008.000660	28855440.100510
60535.918162	433356.000000	113927.229654	105000000.000500	99999999.999700	22737007.999660	28855440.099720
60535.918174	434410.000000	113927.229222	105000000.000500	100000000.000700	22737007.998640	28855440.099620
60535.918187	435465.000000	113927.229537	104999999.999100	99999999.997800	22737007.998540	28855440.100350
60535.918199	436520.000000	113927.229218	104999999.999800	100000000.001100	22737007.998770	28855440.099950
60535.918211	437572.000000	113927.229083	105000000.001500	100000000.000400	22737007.999080	28855440.099570
60535.918223	438628.000000	113927.229253	104999999.999800	99999999.999900	22737007.999690	28855440.100210
60535.918235	439684.000000	113927.229687	104999999.999400	100000000.000900	22737008.000810	28855440.100270
60535.918248	440739.000000	113927.228927	105000000.000500	99999999.998500	22737008.001490	28855440.100450
