"","x"
"31452",3.126336432894
"31453",1.71675653486154
"31454",-5.12868389544552
"31455",-0.0169546683522215
"31456",1.1735028076797
"31457",-0.585126129067379
"31458",-1.26186471940362
"31459",-1.27563130750538
"31460",0.695188253452658
"31461",-3.09078960841331
"31462",1.30837708320898
"31463",-3.64685460088923
"31464",4.36984367375373
"31465",-0.856954370552576
"31466",0.0887908183357997
"31467",1.09762742267938
"31468",5.7299201545139
"31469",2.29387437367981
"31470",-0.974794468708872
"31471",-3.49628553871693
"31472",0.822172075785641
"31473",2.55870433097065
"31474",-1.43709879673421
"31475",2.18912085457868
"31476",-4.6304854275205
"31477",-0.833894040874335
"31478",4.98187527060087
"31479",0.930186663630884
"31480",2.87836581910551
"31481",1.51533409597854
"31482",0.148938528300967
"31483",-5.46132775556544
"31484",0.754817499436488
"31485",-0.691689489517862
"31486",-3.78346135988968
"31487",0.192583354196346
"31488",-2.59129374193393
"31489",1.25809999100393
"31490",2.14929930795676
"31491",2.73243972215438
"31492",2.88465954521964
"31493",2.83586460829349
"31494",1.57175606022862
"31495",-5.72441444101229
"31496",-6.52311142041102
"31497",1.67892544383566
"31498",0.397369440018894
"31499",1.91507207225005
"31500",-3.79401372301443
"31501",0.0623779053608646
"31502",-1.54850707274563
"31503",-0.495742515312102
"31504",-1.38251747067737
"31505",-2.04604833217727
"31506",1.26663166846837
"31507",-0.446118535006797
"31508",1.54723441432114
"31509",1.64462781900638
"31510",-0.480755057910934
"31511",0.756902841434328
"31512",4.04482939129798
"31513",-2.67820436053369
"31514",-1.5358911543964
"31515",-1.56346889162759
"31516",-1.48318171794996
"31517",2.52141135132189
"31518",1.53063423277503
"31519",-2.13633581681807
"31520",1.06447337336813
"31521",0.182215957598695
"31522",-0.892609036045887
"31523",-4.07976568556404
"31524",2.54671858974659
"31525",3.77938148005675
"31526",-4.41112596904229
"31527",-1.32453416664047
"31528",2.29648518391283
"31529",2.84773689371883
"31530",1.00014648051633
"31531",2.4438125511144
"31532",1.90846825311027
"31533",-0.040055629814385
"31534",0.715168346710953
"31535",4.9184243552307
"31536",-1.2152214701118
"31537",-1.33479098250344
"31538",1.39664825717934
"31539",4.71201638640997
"31540",-3.87604306800561
"31541",-6.07177996075976
"31542",-0.589979713471675
"31543",0.633824647235732
"31544",-1.57431601789169
"31545",1.94942763926499
"31546",2.16315747440444
"31547",-4.02321005054663
"31548",3.17790584972852
"31549",2.54791744173207
"31550",-4.05465605292207
"31551",0.789862621508483
"31552",4.30428864860941
"31553",-2.70811944365551
"31554",-1.27513919921867
"31555",1.53939851592031
"31556",-0.307256506477858
"31557",1.59710374845055
"31558",3.64782801868831
"31559",3.26932314525306
"31560",-6.28704548708546
"31561",3.63172621288728
"31562",-1.06444297490917
"31563",0.771629491935183
"31564",1.99850887445674
"31565",0.512318891187111
"31566",-2.08787591518943
"31567",0.372244003907273
"31568",0.45612536789865
"31569",1.66178224082595
"31570",-4.84617175573929
"31571",2.35679922926987
"31572",-0.33174418237522
"31573",2.26202060763336
"31574",2.20997720155743
"31575",0.534907879750823
"31576",0.272795921558219
"31577",-3.46717848204294
"31578",-1.15026853274501
"31579",3.58959232093188
"31580",-0.430962391177714
"31581",2.25187465473836
"31582",-1.04109982532219
"31583",-1.6680587055019
"31584",-1.34386835380729
"31585",1.5861928092371
"31586",1.6662757310868
"31587",-3.04718884065106
"31588",-0.0848005783407542
"31589",2.91035297627931
"31590",-1.5979995743685
"31591",1.22373195448148
"31592",0.380772152791468
"31593",-2.73820190291575
"31594",1.8755288745194
"31595",-1.23102181563328
"31596",-4.0263800077017
"31597",-4.43884763346253
"31598",1.95875792849711
"31599",-2.48425558248156
"31600",-2.87862832747192
"31601",-4.57772547489238
"31602",-3.12272639945619
"31603",0.191248700648683
"31604",-2.53390371329147
"31605",-4.34806354220301
"31606",-5.32214358971584
"31607",2.09518419251168
"31608",3.41206812648054
"31609",-1.55907515072648
"31610",-0.834235614442466
"31611",-0.291639890685382
"31612",1.9416811527722
"31613",1.86584922518758
"31614",-1.21632907217787
"31615",-0.20465912492736
"31616",-2.03953171779074
"31617",1.35560233124628
"31618",-0.227743312618347
"31619",-3.51381715009079
"31620",1.6806516695181
"31621",-1.73400173456764
"31622",-1.54166650847457
"31623",2.50708502084384
"31624",3.87102917420926
"31625",-1.38061132447999
"31626",-2.86762715320786
"31627",-2.40239441134557
"31628",1.40315502458131
"31629",-4.46210118722364
"31630",-3.49726019482214
"31631",2.68232063585554
"31632",3.92572139453209
"31633",1.89744135732242
"31634",-0.266393665853235
"31635",-4.65097707899316
"31636",2.45859613673429
"31637",-0.177010307794779
"31638",-0.355512790332626
"31639",-6.35443684012589
"31640",-0.00716951400092081
"31641",3.49247100117809
"31642",0.899032664177609
"31643",1.87701727260278
"31644",-4.66246029664238
"31645",-0.934504146259501
"31646",3.4643194710778
"31647",1.42266634047031
"31648",-1.58284158571213
"31649",0.888714678817606
"31650",-3.82253639456181
"31651",0.918172905250418
"31652",-0.567741757931276
"31653",-2.40289528210684
"31654",-5.90223477258657
"31655",1.68376652734367
"31656",-5.80895597682809
"31657",2.18982913274075
"31658",3.93810583050546
"31659",2.20562024256731
"31660",-0.288912469490284
"31661",-1.2443191908426
"31662",1.89701371170867
"31663",0.43884925170585
"31664",-1.91942586436376
"31665",4.42005042394754
"31666",4.43942624058216
"31667",-1.57246158044618
"31668",-1.69719450510187
"31669",-5.54084528902134
"31670",-0.302213656597707
"31671",-3.93221443765642
"31672",-2.47844397014878
"31673",-0.996863408797868
"31674",-1.58952321545441
"31675",-4.87776925329469
"31676",-0.976099153795011
"31677",-2.57225438773959
"31678",1.96070821041864
"31679",-0.646808180132312
"31680",-3.91395333384937
"31681",-1.18464977270325
"31682",-2.27741494859134
"31683",-0.789462214206179
"31684",4.17529137365194
"31685",1.59913902260428
"31686",2.509695004903
"31687",-0.218638385800467
"31688",0.14257352029154
"31689",-7.55804330821086
"31690",1.47813157773141
"31691",-1.26755766101935
"31692",1.31946273580346
"31693",1.5083129294117
"31694",0.586608637049978
"31695",-0.614912687907741
"31696",1.98062438535172
"31697",2.33916576848502
"31698",-3.1558384036325
"31699",-4.27460434065083
"31700",0.690088719962353
"31701",-0.47453041043311
"31702",-2.17985962904013
"31703",-0.0252255113046644
"31704",-0.175291521091894
"31705",-0.842910798793173
"31706",-0.914456432146436
"31707",-1.39934321252834
"31708",1.92509525766862
"31709",2.43127543614459
"31710",-0.501623552300809
"31711",-2.11434615742105
"31712",-1.85030552748342
"31713",3.26238273047439
"31714",-0.844067896230817
"31715",1.38841231438559
"31716",-5.87502819717502
"31717",0.256144922755171
"31718",-0.379034537277098
"31719",-0.0786272570857026
"31720",-1.25456724526075
"31721",-4.60333746441161
"31722",3.07961060037635
"31723",-1.88906133096884
"31724",-3.72304104053967
"31725",-0.88044991848331
"31726",1.95069303578437
"31727",1.36366108500833
"31728",-3.62893813358789
"31729",2.74983217544627
"31730",-1.77004443572782
"31731",-0.556178442201087
"31732",3.15840990673804
"31733",4.62585550006296
"31734",-5.18092439292384
"31735",2.77920510341618
"31736",-2.54218906378557
"31737",-1.86950135418952
"31738",2.2616633003469
"31739",-0.778126402224149
"31740",0.665634705387412
"31741",1.63996252575288
"31742",2.45788088226611
"31743",-1.02955763498053
"31744",0.41723983236434
"31745",3.32495632126156
"31746",2.97525648941605
"31747",0.544270515263127
"31748",1.15438023751777
"31749",-2.39197967855788
"31750",-3.19822119302788
"31751",-2.26295898704773
"31752",-2.73711624199778
"31753",0.030655393805479
"31754",-0.484762116181517
"31755",-2.57994632730946
"31756",-2.47811752251213
"31757",-2.3952293641537
"31758",0.50793793665375
"31759",2.46957729769543
"31760",0.454102388168914
"31761",-0.91651327935756
"31762",2.21338884214441
"31763",0.345882334893398
"31764",-1.2053427596475
"31765",1.06577904933379
"31766",-0.453047997155387
"31767",0.681372804110629
"31768",0.238560951648808
"31769",-1.06644524949822
"31770",-4.44389087276378
"31771",-0.388269174141198
"31772",3.02676950417644
"31773",4.17762220043946
"31774",3.47747820833381
"31775",-0.34089513083689
"31776",-1.58220390305499
"31777",0.824175596534426
"31778",-0.794905104995258
"31779",3.94499002647061
"31780",-1.2161959548744
"31781",-0.679464658655924
"31782",-3.65400354048345
"31783",-1.68386189649613
"31784",-1.80045628446145
"31785",-1.781063490537
"31786",2.43144432982659
"31787",-4.75747026652802
"31788",-2.61124434795997
"31789",-0.671286081130626
"31790",-1.12839480178461
"31791",-4.11236776166358
"31792",-1.93650570599444
"31793",-1.58778646568443
"31794",1.78510574050664
"31795",3.44786235707968
"31796",-2.04056937774844
"31797",-0.685517203493812
"31798",2.39111181405306
"31799",4.25786070022955
"31800",0.598820418870947
"31801",-0.389324014205908
"31802",2.64967851525718
"31803",-0.944486777483525
"31804",3.45664840686221
"31805",-1.66712793570017
"31806",1.75003534817189
"31807",3.16720015144605
"31808",-0.47424041403031
"31809",-0.217339295737339
"31810",-0.181386897294128
"31811",1.09861943117557
"31812",-2.62675178351258
"31813",-1.9685843207716
"31814",1.00057744691781
"31815",3.64315333554342
"31816",2.14904276117426
"31817",0.0930489598326421
"31818",-0.813398318449538
"31819",-0.0875765308527059
"31820",-3.05787357600867
"31821",-4.16246238992868
"31822",2.39239375143174
"31823",3.84666520699654
"31824",-0.207003452814414
"31825",2.53353577166548
"31826",-1.53468582067921
"31827",-2.56653828847038
"31828",-5.48864374787712
"31829",-2.48636029921194
"31830",0.442320894204591
"31831",-0.0522691547883911
"31832",-1.40784274214707
"31833",2.81736852100586
"31834",2.14247684631511
"31835",-1.28881856368175
"31836",-0.350256270553046
"31837",-3.91886663728502
"31838",0.566379606555935
"31839",0.0501590308819416
"31840",2.52888171170599
"31841",0.674535353841144
"31842",-0.86527137163392
"31843",4.16481507163507
"31844",2.20818243056198
"31845",-1.12966964726417
"31846",-1.38288247809896
"31847",0.568888690450125
"31848",3.03087792820275
"31849",-7.51875166423543
"31850",0.674793113786825
"31851",-0.922615710047295
"31852",3.4669578540756
"31853",-2.25423873578832
"31854",1.46507062013385
"31855",-0.290036697855672
"31856",-0.391208175323388
"31857",2.74190672070872
"31858",-1.69861522894555
"31859",-3.80627620897
"31860",-0.98935595134899
"31861",-1.32413952847556
"31862",0.0719911059254843
"31863",-0.492945704798354
"31864",-1.25867068697453
"31865",-0.479544162022688
"31866",3.77995868634378
"31867",-0.0898065876005113
"31868",0.553624431453704
"31869",2.76938919429976
"31870",-1.07325418670239
"31871",2.49329636721403
"31872",-4.31347595314586
"31873",0.237283710611371
"31874",1.12369884033355
"31875",1.50131663498307
"31876",1.79070493161129
"31877",0.826072827722028
"31878",-4.54587872437641
"31879",1.26261007823357
"31880",-1.40844696964311
"31881",-1.11029681448887
"31882",-0.0839497838847048
"31883",-1.1047598276962
"31884",0.865455743939612
"31885",1.17595718695223
"31886",1.93121737658797
"31887",-2.62219480680736
"31888",-4.64277831167025
"31889",0.522078123206105
"31890",-0.917096349888631
"31891",-3.37207528660845
"31892",2.97206188377892
"31893",-0.21561470033436
"31894",-4.3759769038317
"31895",2.23456386035971
"31896",4.43496555870558
"31897",-3.33047659215113
"31898",-4.84930809641454
"31899",2.42123318793906
"31900",-2.2262849434755
"31901",-1.09609260446499
"31902",-0.457750770901659
"31903",-2.06471152929039
"31904",1.4615426796376
"31905",0.656160547719671
"31906",-0.838603433789936
"31907",-0.961426398358762
"31908",-4.67439952728173
"31909",-4.72951643789759
"31910",-4.2176812129016
"31911",-4.47836816471623
"31912",-0.578042881066286
"31913",2.10734893822026
"31914",1.17913752570351
"31915",-0.669258567593211
"31916",1.66374322602417
"31917",2.58656414112471
"31918",-0.657099398910496
"31919",0.169341448924112
"31920",-3.0873203321322
"31921",-0.192781314864662
"31922",1.64499516570355
"31923",2.38965526124061
"31924",4.00041757425171
"31925",-0.995116382509136
"31926",-3.22422345346443
"31927",0.33956756049767
"31928",-0.239587406946963
"31929",2.63727735760707
"31930",3.86718951561382
"31931",-0.341677519146789
"31932",-0.541864063875294
"31933",-4.08438505407103
"31934",-1.58316067875717
"31935",2.83186466588651
"31936",0.334827404206337
"31937",-4.95248050358751
"31938",-0.613469789623543
"31939",-3.09159892966947
"31940",-0.804238943269347
"31941",0.408818361314495
"31942",0.931457281672638
"31943",-2.52986052855073
"31944",-3.88079094005624
"31945",-2.55631984713531
"31946",3.32484757518437
"31947",-2.41387145027538
"31948",5.01014869046478
"31949",1.36899998873236
"31950",3.00870840156405
"31951",0.490141617281737
"31952",-0.881349204102236
"31953",-1.81579222260045
"31954",1.4882151469857
"31955",2.09005086352986
"31956",3.64009520457199
"31957",0.186600933861531
"31958",-0.54532838559084
"31959",3.87197841417115
"31960",-1.86844979296428
"31961",-4.28041185224729
"31962",-0.95211917607695
"31963",-3.11186037332287
"31964",-0.917286968286888
"31965",-0.989312668956193
"31966",-0.796140652827179
"31967",0.176268422702133
"31968",-2.6981850741802
"31969",1.25831123506881
"31970",2.13732118047292
"31971",-1.26044035491417
"31972",-3.27063797150721
"31973",2.53138545615969
"31974",0.223595333897115
"31975",-1.36744034583812
"31976",-0.43665894551034
"31977",0.128299374276283
"31978",-1.89643874240758
"31979",2.89175378922978
"31980",-0.425598710801639
"31981",0.324319626561242
"31982",-0.524706857674373
"31983",-4.50379425313364
"31984",-0.306447512372894
"31985",-2.65835543157721
"31986",-0.548251161720089
"31987",-2.81481871310593
"31988",1.25168878868361
"31989",0.0929529719154183
"31990",1.79637997574306
"31991",-4.27534596560007
"31992",1.51794978363225
"31993",1.07834446063208
"31994",-3.31040799489623
"31995",2.98027015259427
"31996",4.09385108141869
"31997",1.91117204836765
"31998",-1.14245105454161
"31999",3.0862259326142
"32000",-6.18519194648846
"32001",-1.83369415801013
"32002",2.08976301764656
"32003",-1.43467934632836
"32004",1.32536703630351
"32005",-3.27422942861444
"32006",-1.31793174425644
"32007",1.23631324147992
"32008",1.53611537516304
"32009",4.78272287659674
"32010",1.72218161108204
"32011",-5.54658117125078
"32012",0.337156202851635
"32013",2.28842588816939
"32014",4.0881012133376
"32015",-0.30496919328174
"32016",4.73504654113478
"32017",-2.623627046199
"32018",-1.33351344499246
"32019",-1.3199129459696
"32020",-1.51705079626116
"32021",-1.08841094970075
"32022",-6.11185247707365
"32023",-2.13946018334947
"32024",0.52759680331705
"32025",-4.95414130983608
"32026",-5.15201796076335
"32027",-3.73459108480708
"32028",0.637616807542698
"32029",0.391123715433379
"32030",0.980119857401811
"32031",3.48022212073798
"32032",-0.212975545652739
"32033",3.08383998104622
"32034",1.71853714696345
"32035",-3.4223449678175
"32036",-0.270886559015141
"32037",-1.4153010441568
"32038",-2.28693053529723
"32039",0.719654441714361
"32040",-3.23232800560304
"32041",0.0590998113869438
"32042",-2.06042648849767
"32043",0.958814070997701
"32044",-0.000912116621915648
"32045",1.09077569304151
"32046",-0.706461499524665
"32047",-2.00060603501148
"32048",-3.31369048259131
"32049",-3.86991529522152
"32050",-2.76064559011988
"32051",2.52046451816995
"32052",-5.49494915899441
"32053",-4.75990830423922
"32054",0.196395625662868
"32055",-3.86219194911643
"32056",0.159128867721089
"32057",0.411938356685015
"32058",-1.67249873442416
"32059",3.70358993836945
"32060",0.173950715006365
"32061",-3.06325263839901
"32062",4.13258453478948
"32063",-2.77303108259644
"32064",3.31768917801281
"32065",2.34805435372013
"32066",0.813117163099213
"32067",3.62615707004566
"32068",2.49535052179413
"32069",-3.24612497888115
"32070",3.24225045508234
"32071",-1.87364200668425
"32072",-3.29641799977276
"32073",0.867218369726284
"32074",-2.72596111484621
"32075",-1.87057696462372
"32076",-0.589065364230269
"32077",-0.0968804542807775
"32078",-0.0841313040403101
"32079",0.98991313572302
"32080",-2.56956368688742
"32081",-1.75947036134157
"32082",-3.18899009210038
"32083",2.15496067483539
"32084",-3.51740761999127
"32085",-1.01506092298285
"32086",2.40818263313834
"32087",1.96842395243307
"32088",-1.09541517834463
"32089",1.20718127563286
"32090",-1.87108466604645
"32091",0.771287939068821
"32092",1.30087540477446
"32093",-5.29962694083979
"32094",2.02081824685928
"32095",0.148322654699738
"32096",0.449216102686278
"32097",3.42293699348558
"32098",2.64218623756882
"32099",1.36278002993399
"32100",1.74243856991918
"32101",-2.33965848346597
"32102",-0.786195645300704
"32103",-4.64527089444405
"32104",3.0946486648736
"32105",0.923131569733471
"32106",1.94432955792107
"32107",-2.44915952522428
"32108",-0.620413017310136
"32109",-1.48558052451635
"32110",3.8936096659609
"32111",1.12181828507071
"32112",-0.608621044178033
"32113",0.513401150449037
"32114",0.113470465673098
"32115",-4.71049724070585
"32116",-4.97324072590821
"32117",3.39487654858691
"32118",0.278502914688333
"32119",-0.817875595230259
"32120",-1.72536133697124
"32121",1.95073025362104
"32122",0.81012488798525
"32123",-2.50636237452543
"32124",1.58314722510266
"32125",-4.65879831582007
"32126",-0.937763633554201
"32127",1.31391251965824
"32128",-7.16669734973448
"32129",2.88466071320581
"32130",0.988181713429888
"32131",1.60888993672398
"32132",1.73889931113363
"32133",3.08791522902767
"32134",3.34143805855659
"32135",1.20113100723165
"32136",1.30887956474015
"32137",0.844453567845223
"32138",0.485894283324963
"32139",-2.94169100625302
"32140",3.07547500719132
"32141",2.05290902815019
"32142",0.737881466715958
"32143",2.08546682195979
"32144",-7.44392342188901
"32145",-1.5235031176435
"32146",-0.572606530503894
"32147",2.79795592346839
"32148",-5.69398083494163
"32149",0.606459316392252
"32150",-0.0318702398155724
"32151",-1.16872972050106
"32152",3.1433553017506
"32153",-5.2287097518568
"32154",2.8009838076363
"32155",-5.81161914637596
"32156",2.66750566969904
"32157",-5.56578712536089
"32158",-6.07018490006187
"32159",-0.842202624813361
"32160",-0.60548797841466
"32161",-3.17517525210661
"32162",-0.19545744362118
"32163",-2.99525693363106
"32164",2.79624187023562
"32165",-4.51602852552654
"32166",-1.73324003099955
"32167",2.07187307138452
"32168",-1.35902784307198
"32169",-0.545661495171469
"32170",-0.0238165586275161
"32171",-1.59697732365807
"32172",3.42538636738582
"32173",0.723268959922198
"32174",1.19138060663293
"32175",-0.388951455770101
"32176",-0.0470657918959292
"32177",-5.15554391409821
"32178",-1.83812070385053
"32179",1.78157800263677
"32180",-3.27496331234351
"32181",2.03605485781578
"32182",0.032785339424204
"32183",0.109384327036602
"32184",-0.8127140663648
"32185",3.61286340600296
"32186",-1.53624029339201
"32187",1.55711946958846
"32188",-0.703407633513919
"32189",1.37123414309453
"32190",-4.16789052274763
"32191",-1.09772947067879
"32192",-4.02616005213834
"32193",-1.98884663766696
"32194",-0.641558450922051
"32195",0.674066637241117
"32196",-1.84518101330785
"32197",0.500670219212372
"32198",4.13166062545308
"32199",1.44188085788812
"32200",1.18549150584507
"32201",-1.30650790375082
"32202",-3.86947955822637
"32203",-1.80438445244561
"32204",-0.568220810487961
"32205",3.9057485090196
"32206",1.82591653811775
"32207",0.219486850005887
"32208",-1.07456652951168
"32209",-4.85697465392924
"32210",-0.521157285465798
"32211",-0.242323704837824
"32212",-2.67972706051278
"32213",0.215849986832757
"32214",-2.81996015968126
"32215",-2.39416080934803
"32216",-2.3724579416512
"32217",1.32590108219366
"32218",1.530323015298
"32219",0.844585218493737
"32220",2.41045371400171
"32221",0.714828985819492
"32222",-0.247007659724622
"32223",0.699818878218807
"32224",-2.73005069235482
"32225",-4.16338656501504
"32226",2.02504826353942
"32227",-5.1139903696259
"32228",2.77448360692456
"32229",-0.734456517376028
"32230",1.27291935932385
"32231",0.959637003458901
"32232",-5.75762157162081
"32233",-0.767101872858531
"32234",-0.952343814072669
"32235",-1.76221366148864
"32236",-1.63918506639141
"32237",-0.526250363048486
"32238",0.965481681504703
"32239",3.76157521274558
"32240",2.46196424737006
"32241",0.517802008899173
"32242",-4.2840030311809
"32243",1.92817463496291
"32244",-0.629605802778631
"32245",-0.510211720016049
"32246",-1.41335743629135
"32247",-0.716573229710875
"32248",1.86201312721042
"32249",2.29660275468401
"32250",-5.55754303882409
"32251",2.33762045827841
"32252",1.09655586209922
"32253",0.440446801557452
"32254",1.75067484491106
"32255",-0.427353872702532
"32256",-0.812131081985628
"32257",1.75842830304568
"32258",3.61966210212002
"32259",-3.14336961274201
"32260",1.20538283179305
"32261",0.059059298574062
"32262",3.38001681686968
"32263",1.8581145415937
"32264",2.46371354188575
"32265",1.43671208095443
"32266",0.484062107170045
"32267",0.367858967789271
"32268",-0.698504211933529
"32269",-2.37404102495414
"32270",2.53296947929024
"32271",-3.238363816555
"32272",3.09665097694102
"32273",-4.24217393457263
"32274",-0.617594136830257
"32275",-2.1911857779718
"32276",-0.246142189928816
"32277",1.84393365652855
"32278",-6.02103336674152
"32279",-0.414341595160251
"32280",-0.0820336723639881
"32281",0.527144090498676
"32282",2.84549727914629
"32283",-1.12663844216402
"32284",0.157690844722279
"32285",-3.26853340790079
"32286",-4.30192113982178
"32287",0.940351902224619
"32288",-0.886366883058583
"32289",-0.526798406409599
"32290",3.49907505118817
"32291",-2.51979235110458
"32292",-0.789722477369974
"32293",-1.81767975340827
"32294",-2.265551736592
"32295",-4.25117855071452
"32296",-0.140093207099485
"32297",0.46190035564381
"32298",0.52652198286386
"32299",-6.40626655384922
"32300",-4.78729160139423
"32301",1.635750026129
"32302",-3.91041130092979
"32303",0.792667027012297
"32304",-0.229698941457633
"32305",1.97770492660236
"32306",6.079642567732
"32307",-0.686467439997385
"32308",-2.47473350452618
"32309",-6.85188092017104
"32310",1.61799333975525
"32311",0.701331912225833
"32312",-0.656133399131701
"32313",-3.57489382392157
"32314",0.126133483588354
"32315",-3.50617085366909
"32316",1.7745154455136
"32317",1.27830960591828
"32318",-3.57356186369367
"32319",2.13372444243825
"32320",-0.950368521274874
"32321",3.02756617073371
"32322",2.05865992822268
"32323",3.3798547695516
"32324",-0.150216647996075
"32325",-4.84675390358825
"32326",1.47026142980745
"32327",-3.83170069407475
"32328",3.63302948104959
"32329",-1.87891004289968
"32330",-4.52617849452304
"32331",0.534573436076766
"32332",-4.42358446093742
"32333",-3.70368598606672
"32334",-2.98299460984915
"32335",0.102754125716953
"32336",1.40479003909655
"32337",-4.96441631806506
"32338",3.80725646514449
"32339",1.71097658053426
"32340",-3.52640149889059
"32341",0.122296398277312
"32342",1.54014428594199
"32343",-1.29662764957475
"32344",3.27315233992219
"32345",-4.67472077465095
"32346",2.14172537564319
"32347",-1.93185391542308
"32348",2.68098509494589
"32349",-1.70393165406595
"32350",1.11531356426711
"32351",-2.451642025666
"32352",-2.65940354599703
"32353",-4.16733954829472
"32354",1.88784085807741
"32355",0.92998442770006
"32356",2.02849200387331
"32357",0.336915997494968
"32358",1.01475898509859
"32359",-0.805000233670113
"32360",0.146254912808736
"32361",2.35318647069358
"32362",0.34805656157207
"32363",-0.0844010318727453
"32364",2.78294412074969
"32365",1.37791727825961
"32366",-2.13034031528597
"32367",1.41327374189828
"32368",1.75421204645985
"32369",0.37190075050124
"32370",3.83422381429122
"32371",-0.918282553702917
"32372",-2.15503275842029
"32373",-2.36368224825292
"32374",0.715932311750161
"32375",0.941609545627563
"32376",-3.66615932760276
"32377",-0.786566055643285
"32378",-4.2967248702148
"32379",0.207717336246447
"32380",-1.80678354888907
"32381",1.1665262023445
"32382",-3.29034471901004
"32383",3.79001842061956
"32384",-2.47312169748598
"32385",-1.40965577424768
"32386",-3.67106471495926
"32387",1.03489374829555
"32388",2.36440040168144
"32389",3.44263907711024
"32390",-0.605537809861422
"32391",-2.51443741217339
"32392",-1.34273930192641
"32393",-0.188271793652618
"32394",0.758956806512374
"32395",2.20290528309776
"32396",0.60610430792423
"32397",-5.76732034485258
"32398",2.22254575838534
"32399",1.31072628360672
"32400",2.53832216710346
"32401",-1.94171207898492
"32402",-2.10416723481363
"32403",1.81100680965826
"32404",-1.92334494297642
"32405",-1.69805863353687
"32406",2.14621592971462
"32407",0.970777836318179
"32408",4.33520286431499
"32409",-4.70311631756778
"32410",2.02604000720477
"32411",-2.13951982645466
"32412",1.08008129683243
"32413",1.73250413092901
"32414",0.670778327999326
"32415",-5.23090656096851
"32416",2.43783700200083
"32417",-4.58730551524063
"32418",-1.16307478946452
"32419",0.526838589681556
"32420",-0.360643363971431
"32421",0.491450498235546
"32422",4.023849848444
"32423",-2.95646470733084
"32424",-0.951358640397487
"32425",1.93552226238902
"32426",2.16250195849099
"32427",2.10258408089069
"32428",0.739494558444134
"32429",-0.953297920748615
"32430",0.135862338253515
"32431",1.01599746493752
"32432",1.0000291847713
"32433",1.73515059772325
"32434",4.14540435196332
"32435",-2.45069774849086
"32436",-1.64485328946146
"32437",-2.25554879611163
"32438",-0.855654437709515
"32439",-0.480246636505757
"32440",-2.230904624959
"32441",1.84151347528708
"32442",-0.341435811699003
"32443",-2.81960692437452
"32444",-1.79475926891104
"32445",3.49997023105234
"32446",-0.00688572676378021
"32447",2.66509189466288
"32448",-1.82217534391616
"32449",-3.82009440581508
"32450",2.5451167117573
"32451",2.99998064251535
"32452",1.27322294052143
"32453",-0.25316892448089
"32454",-5.45542057557646
"32455",1.24494879855026
"32456",-1.67837713479617
"32457",0.153605803742442
"32458",0.46148434346451
"32459",4.66860212013612
"32460",-2.18269573328362
"32461",1.64579808595889
"32462",-2.12888153359954
"32463",0.14265762478789
"32464",2.03091662279331
"32465",3.44312660245836
"32466",1.77610813995814
"32467",-5.06920933805127
"32468",0.280704369353665
"32469",0.346710082393765
"32470",-2.43081148703266
"32471",0.368623665867939
"32472",-0.831338451727397
"32473",2.9912857022027
"32474",3.17183600137557
"32475",-2.95364838191118
"32476",2.84822245086455
"32477",2.71578709884856
"32478",-2.83254483223334
"32479",-0.809144724299025
"32480",-4.89427588684994
"32481",2.73700639944637
"32482",0.188777624992588
"32483",-0.00679823579596892
"32484",1.38877757853203
"32485",1.33484155285001
"32486",1.35270891835128
"32487",0.166153187320166
"32488",0.432719423986289
"32489",2.64095568919558
"32490",-0.915514854350578
"32491",-0.799345058556649
"32492",1.31838913210939
"32493",0.396465254344873
"32494",0.942210410315147
"32495",-0.667801549898728
"32496",-2.15274355941261
"32497",2.15966683353121
"32498",-3.53048637987777
"32499",2.50554772487877
"32500",1.2217133564342
"32501",1.87574262551426
"32502",-2.1650884407748
"32503",2.03694918014896
"32504",0.20822012923472
"32505",-2.21894502423018
"32506",2.27377263230949
"32507",3.26329953039621
"32508",-2.66783041140534
"32509",0.782546480655251
"32510",-1.34325587683696
"32511",-2.86680993089329
"32512",3.54516906045904
"32513",2.351119568575
"32514",-1.89925104125984
"32515",-3.60877503654567
"32516",-2.58691977590226
"32517",-3.56615737991581
"32518",-1.55693036057868
"32519",2.62239313908804
"32520",3.27747922084099
"32521",2.94778292484175
"32522",-4.78673113038659
"32523",-5.56816348623527
"32524",-0.225465013965642
"32525",0.116623477263309
"32526",-0.18093585384451
"32527",-2.18536992743601
"32528",-1.5485313686909
"32529",3.08867374240002
"32530",-4.43116540525554
"32531",0.146659057582589
"32532",-2.93406328759677
"32533",4.88842428111503
"32534",-0.755023598184837
"32535",-4.40489054538801
"32536",1.1130076916683
"32537",0.823882970111889
"32538",-2.04741270344464
"32539",0.679233156156976
"32540",-2.71277407009734
"32541",-1.39589120609495
"32542",-1.08895323012956
"32543",2.93582768375846
"32544",-3.0547430383258
"32545",1.61184031351904
"32546",-2.63483676146536
"32547",2.85962468652799
"32548",-3.67893198090433
"32549",-1.13522370403625
"32550",3.24327624627712
"32551",3.15644209705155
"32552",0.00467935933787136
"32553",-1.38440754691556
"32554",-2.11272281827541
"32555",-1.52680998434893
"32556",0.163443267595063
"32557",-3.13773451308692
"32558",1.8785452356569
"32559",1.64927109512647
"32560",2.13142950078865
"32561",-1.24448132233834
"32562",-0.262288994130283
"32563",2.21780429447268
"32564",-6.80762225848628
"32565",-0.550156982691821
"32566",-1.24953953774332
"32567",-1.25687022000732
