# Readme Information 
# Data taken on 250313, analyzed on 17-Mar-2025 by script Saveshifts_forTara_v3_250313.m.
# Gravitational Redshift Corrected to Marker on floor of 1G104 labeled 811G104 
# Frequencies units of Hz. Maser ST008 references all synthesizers.
# v_yb_ideal=2*v_comb+f_shift 
# f_shift includes: Blackbody radation based on real time temperature measurement (avg shift = -1.2229), 2nd order zeeman based on real time B field measurement by atoms (avg shift = -0.0615), background gas collisions (avg shift = -0.0016), lattice AC stark shift (avg shift = -0.0007), probe AC stark shift (avg shift = 0.0000), graviational red shift (avg shift = 0.0803), and AOMs between atoms and combs (shift of 63000000)
# Run Duration 1.615861e+04 s, uptime fraction 8.461747e-01. 
t_mjd	   f_shift [Hz]  	IS_GOOD
   6.0747702902620003e+04	   6.3000001793255568e+07	   1.0000000000000000e+00	
   6.0747702913200003e+04	   6.3000001781910032e+07	   1.0000000000000000e+00	
   6.0747702923789999e+04	   6.3000001778163359e+07	   1.0000000000000000e+00	
   6.0747702934369998e+04	   6.3000001780012816e+07	   1.0000000000000000e+00	
   6.0747702944940000e+04	   6.3000001774815381e+07	   1.0000000000000000e+00	
   6.0747702955519999e+04	   6.3000001763618499e+07	   1.0000000000000000e+00	
   6.0747702966110002e+04	   6.3000001760309592e+07	   1.0000000000000000e+00	
   6.0747702976670000e+04	   6.3000001761982374e+07	   1.0000000000000000e+00	
   6.0747702987249999e+04	   6.3000001761593573e+07	   1.0000000000000000e+00	
   6.0747702997829998e+04	   6.3000001757993750e+07	   1.0000000000000000e+00	
   6.0747703008409997e+04	   6.3000001752544150e+07	   1.0000000000000000e+00	
   6.0747703018990003e+04	   6.3000001743020155e+07	   1.0000000000000000e+00	
   6.0747703029570002e+04	   6.3000001735205993e+07	   1.0000000000000000e+00	
   6.0747703040159999e+04	   6.3000001723238826e+07	   1.0000000000000000e+00	
   6.0747703050720003e+04	   6.3000001715784334e+07	   1.0000000000000000e+00	
   6.0747703061330001e+04	   6.3000001713876292e+07	   1.0000000000000000e+00	
   6.0747703071880002e+04	   6.3000001713737614e+07	   1.0000000000000000e+00	
   6.0747703082460001e+04	   6.3000001717905603e+07	   1.0000000000000000e+00	
   6.0747703093049997e+04	   6.3000001729551144e+07	   1.0000000000000000e+00	
   6.0747703103619999e+04	   6.3000001745280221e+07	   1.0000000000000000e+00	
   6.0747703114199998e+04	   6.3000001760113880e+07	   1.0000000000000000e+00	
   6.0747703124779997e+04	   6.3000001769455157e+07	   1.0000000000000000e+00	
   6.0747703135360003e+04	   6.3000001770858333e+07	   1.0000000000000000e+00	
   6.0747703145940002e+04	   6.3000001770774350e+07	   1.0000000000000000e+00	
   6.0747703156529999e+04	   6.3000001770041883e+07	   1.0000000000000000e+00	
   6.0747703167100000e+04	   6.3000001770983465e+07	   1.0000000000000000e+00	
   6.0747703177670002e+04	   6.3000001776894115e+07	   1.0000000000000000e+00	
   6.0747703188250001e+04	   6.3000001786551788e+07	   1.0000000000000000e+00	
   6.0747703198839998e+04	   6.3000001787926085e+07	   1.0000000000000000e+00	
   6.0747703209410000e+04	   6.3000001783278517e+07	   1.0000000000000000e+00	
   6.0747703220000003e+04	   6.3000001775328964e+07	   1.0000000000000000e+00	
   6.0747703230569998e+04	   6.3000001764976881e+07	   1.0000000000000000e+00	
   6.0747703241160001e+04	   6.3000001755218044e+07	   1.0000000000000000e+00	
   6.0747703251730003e+04	   6.3000001748115584e+07	   1.0000000000000000e+00	
   6.0747703262290001e+04	   6.3000001747657187e+07	   1.0000000000000000e+00	
   6.0747703272890001e+04	   6.3000001751770392e+07	   1.0000000000000000e+00	
   6.0747703283460003e+04	   6.3000001756268762e+07	   1.0000000000000000e+00	
   6.0747703294040002e+04	   6.3000001754389130e+07	   1.0000000000000000e+00	
   6.0747703304620001e+04	   6.3000001750734046e+07	   1.0000000000000000e+00	
   6.0747703315200000e+04	   6.3000001742695011e+07	   1.0000000000000000e+00	
   6.0747703325779999e+04	   6.3000001734000757e+07	   1.0000000000000000e+00	
   6.0747703336359999e+04	   6.3000001725875936e+07	   1.0000000000000000e+00	
   6.0747703346939998e+04	   6.3000001723092012e+07	   1.0000000000000000e+00	
   6.0747703357509999e+04	   6.3000001724684052e+07	   1.0000000000000000e+00	
   6.0747703368089999e+04	   6.3000001727427870e+07	   1.0000000000000000e+00	
   6.0747703378669998e+04	   6.3000001724683031e+07	   1.0000000000000000e+00	
   6.0747703389310002e+04	   6.3000001725065567e+07	   1.0000000000000000e+00	
   6.0747703399830003e+04	   6.3000001731641568e+07	   1.0000000000000000e+00	
   6.0747703410410002e+04	   6.3000001736869358e+07	   1.0000000000000000e+00	
   6.0747703420970000e+04	   6.3000001742961496e+07	   1.0000000000000000e+00	
   6.0747703431560003e+04	   6.3000001754134879e+07	   1.0000000000000000e+00	
   6.0747703442159996e+04	   6.3000001764173016e+07	   1.0000000000000000e+00	
   6.0747703452720001e+04	   6.3000001774280727e+07	   1.0000000000000000e+00	
   6.0747703463300000e+04	   6.3000001785062559e+07	   1.0000000000000000e+00	
   6.0747703473879999e+04	   6.3000001799786404e+07	   1.0000000000000000e+00	
   6.0747703484459998e+04	   6.3000001812399849e+07	   1.0000000000000000e+00	
   6.0747703495030000e+04	   6.3000001823408917e+07	   1.0000000000000000e+00	
   6.0747703505609999e+04	   6.3000001820635371e+07	   1.0000000000000000e+00	
   6.0747703516200003e+04	   6.3000001811945155e+07	   1.0000000000000000e+00	
   6.0747703526760000e+04	   6.3000001797444046e+07	   1.0000000000000000e+00	
   6.0747703537349997e+04	   6.3000001785401545e+07	   1.0000000000000000e+00	
   6.0747703547919999e+04	   6.3000001777196519e+07	   1.0000000000000000e+00	
   6.0747703558510002e+04	   6.3000001776743628e+07	   1.0000000000000000e+00	
   6.0747703569079997e+04	   6.3000001777790636e+07	   1.0000000000000000e+00	
   6.0747703579660003e+04	   6.3000001776309624e+07	   1.0000000000000000e+00	
   6.0747703590249999e+04	   6.3000001775446504e+07	   1.0000000000000000e+00	
   6.0747703600850000e+04	   6.3000001769602954e+07	   1.0000000000000000e+00	
   6.0747703611420002e+04	   6.3000001763941385e+07	   1.0000000000000000e+00	
