"MJD" "shift"
"60507.71652110" "63000001.93144205957651"
"60507.71653177" "63000001.95254303514957"
"60507.71654245" "63000001.96209526062012"
"60507.71655312" "63000001.95447896420956"
"60507.71656380" "63000001.93119585514069"
"60507.71657445" "63000001.91388969868422"
"60507.71658512" "63000001.89637441188097"
"60507.71659579" "63000001.87948942184448"
"60507.71660659" "63000001.85889799147844"
"60507.71661713" "63000001.83592993766069"
"60507.71662780" "63000001.80932366102934"
"60507.71663847" "63000001.80854686349630"
"60507.71664915" "63000001.81963808089495"
"60507.71665982" "63000001.84322208911180"
"60507.71667049" "63000001.87243147194386"
"60507.71668116" "63000001.90793345868587"
"60507.71669183" "63000001.95073065161705"
"60507.71670250" "63000001.99264577031136"
"60507.71671315" "63000002.03051465749741"
"60507.71672383" "63000002.04634907096624"
"60507.71673450" "63000002.03504491597414"
"60507.71674517" "63000002.03032515197992"
"60507.71675584" "63000002.02680426090956"
"60507.71676652" "63000002.02027751505375"
"60507.71677718" "63000002.00270993262529"
"60507.71678786" "63000001.98991752415895"
"60507.71679855" "63000001.98048128932714"
"60507.71680921" "63000001.97835840284824"
"60507.71681987" "63000001.98096572607756"
"60507.71683054" "63000001.98405573517084"
"60507.71684121" "63000001.99214247614145"
"60507.71685188" "63000001.98829460889101"
"60507.71686255" "63000001.98420411348343"
"60507.71687323" "63000001.98007369786501"
"60507.71688389" "63000001.99519319087267"
"60507.71689456" "63000002.00085499137640"
"60507.71690523" "63000001.99884982407093"
"60507.71691591" "63000001.99443060904741"
"60507.71692658" "63000001.99136792123318"
"60507.71693725" "63000001.98389035463333"
"60507.71694792" "63000001.97365529090166"
"60507.71695859" "63000001.96197856962681"
"60507.71696927" "63000001.94332651048899"
"60507.71697992" "63000001.92965767532587"
"60507.71699059" "63000001.93186026066542"
"60507.71700126" "63000001.93446695804596"
"60507.71701195" "63000001.94184799492359"
"60507.71702260" "63000001.95607531070709"
"60507.71703327" "63000001.97127131372690"
"60507.71704395" "63000001.99270446598530"
"60507.71705462" "63000002.01990561932325"
"60507.71706529" "63000002.03321378678083"
"60507.71707596" "63000002.02687961608171"
"60507.71708663" "63000002.02671790868044"
"60507.71709729" "63000002.02892737835646"
"60507.71710796" "63000002.01594525575638"
"60507.71711864" "63000001.98689263314009"
"60507.71712931" "63000001.96846345812082"
"60507.71713998" "63000001.95768667757511"
"60507.71715065" "63000001.95805177092552"
"60507.71716133" "63000001.97035828232765"
"60507.71717201" "63000001.97985602915287"
"60507.71718268" "63000001.98343504220247"
"60507.71719334" "63000001.98637723177671"
"60507.71720402" "63000001.99258219450712"
"60507.71721466" "63000002.00530867278576"
"60507.71722533" "63000002.02427294105291"
"60507.71723602" "63000002.04237926006317"
"60507.71724669" "63000002.05520204454660"
"60507.71725736" "63000002.06256695836782"
"60507.71726803" "63000002.06570558249950"
"60507.71727870" "63000002.04726579040289"
"60507.71728937" "63000002.00256100296974"
"60507.71730004" "63000001.96745199710131"
"60507.71731071" "63000001.94422727823257"
"60507.71732138" "63000001.92971657961607"
"60507.71733205" "63000001.92582570761442"
"60507.71734273" "63000001.92383296787739"
"60507.71735339" "63000001.91783495247364"
"60507.71736407" "63000001.91669447720051"
"60507.71737473" "63000001.92456649988890"
"60507.71738540" "63000001.93118692189455"
"60507.71739607" "63000001.93614396452904"
"60507.71740674" "63000001.93906488269567"
"60507.71741743" "63000001.93833811581135"
"60507.71742808" "63000001.94213124364614"
"60507.71743875" "63000001.95107656717300"
"60507.71744942" "63000001.96180911362171"
"60507.71746010" "63000001.97018394619226"
"60507.71747075" "63000001.97879244387150"
"60507.71748144" "63000001.98183040320873"
"60507.71749208" "63000001.97701747715473"
"60507.71750277" "63000001.95772773772478"
"60507.71751345" "63000001.94326457381248"
"60507.71752411" "63000001.93440930545330"
"60507.71753478" "63000001.93312972038984"
"60507.71754545" "63000001.93789089471102"
"60507.71755613" "63000001.93675065785646"
"60507.71756680" "63000001.93608326464891"
"60507.71757746" "63000001.93196398764849"
"60507.71758814" "63000001.93130008876324"
"60507.71759880" "63000001.93497759848833"
"60507.71760946" "63000001.94729669392109"
"60507.71762016" "63000001.96153611689806"
"60507.71763082" "63000001.97434552013874"
"60507.71764149" "63000001.99183318018913"
"60507.71765216" "63000001.99807030707598"
"60507.71766283" "63000001.99990678578615"
"60507.71767352" "63000002.00557035207748"
"60507.71768418" "63000002.00316012650728"
"60507.71769484" "63000001.99668971449137"
"60507.71770551" "63000002.00239643454552"
"60507.71771618" "63000002.00739830732346"
"60507.71772684" "63000002.01433660835028"
"60507.71773753" "63000002.01702503114939"
"60507.71774818" "63000002.02484864741564"
"60507.71775888" "63000002.03015464544296"
"60507.71776953" "63000002.03230536729097"
"60507.71778020" "63000002.03050576150417"
"60507.71779087" "63000002.01866465806961"
"60507.71780155" "63000001.99999451637268"
"60507.71781222" "63000001.98351766914129"
"60507.71782291" "63000001.97309024631977"
"60507.71783356" "63000001.96024552732706"
"60507.71784422" "63000001.95563150942326"
"60507.71785491" "63000001.94707053899765"
"60507.71786556" "63000001.94163089990616"
"60507.71787638" "63000001.93249206244946"
"60507.71788690" "63000001.92075457423925"
"60507.71789757" "63000001.90861587971449"
"60507.71790825" "63000001.90892583876848"
"60507.71791892" "63000001.90492720901966"
"60507.71792959" "63000001.90447048842907"
"60507.71794026" "63000001.89761075377464"
"60507.71795095" "63000001.89753962308168"
"60507.71796160" "63000001.88776390999556"
"60507.71797226" "63000001.88260458409786"
"60507.71798294" "63000001.87532319128513"
"60507.71799360" "63000001.87104746699333"
"60507.71800427" "63000001.86133451014757"
"60507.71801494" "63000001.85994169116020"
"60507.71802561" "63000001.85025065392256"
"60507.71803630" "63000001.84299545735121"
"60507.71804696" "63000001.83159031718969"
"60507.71805763" "63000001.81952734291553"
"60507.71806830" "63000001.80750928074121"
"60507.71807899" "63000001.80199898034334"
"60507.71808965" "63000001.80868383497000"
"60507.71810031" "63000001.83336491882801"
"60507.71811099" "63000001.85819573700428"
"60507.71812165" "63000001.88445727527142"
"60507.71813232" "63000001.91527714580297"
"60507.71814299" "63000001.95543195307255"
"60507.71815366" "63000001.99389319121838"
"60507.71816433" "63000002.02660709619522"
"60507.71817501" "63000002.04319825023413"
"60507.71818568" "63000002.04081063717604"
"60507.71819636" "63000002.03142552077770"
"60507.71820702" "63000002.01999122649431"
"60507.71821771" "63000002.00733236968517"
"60507.71822835" "63000001.98805259168148"
"60507.71823903" "63000001.96642070263624"
"60507.71824968" "63000001.93746419996023"
"60507.71826035" "63000001.92145495861769"
"60507.71827104" "63000001.92364437133074"
"60507.71828171" "63000001.92496030032635"
"60507.71829237" "63000001.91268190741539"
"60507.71830305" "63000001.91426879167557"
"60507.71831374" "63000001.91852321475744"
"60507.71832440" "63000001.92314475774765"
"60507.71833507" "63000001.92282506078482"
"60507.71834573" "63000001.92986132949591"
"60507.71835639" "63000001.93866014480591"
"60507.71836707" "63000001.94417434185743"
"60507.71837775" "63000001.94661984592676"
"60507.71838842" "63000001.93392304331064"
"60507.71839909" "63000001.92053723335266"
"60507.71840975" "63000001.90978389978409"
"60507.71842042" "63000001.92023681849241"
"60507.71843110" "63000001.93334610015154"
"60507.71844177" "63000001.94253262877464"
"60507.71845244" "63000001.95074189454317"
"60507.71846311" "63000001.95536682754755"
"60507.71847379" "63000001.94102206081152"
"60507.71848444" "63000001.92191360890865"
"60507.71849512" "63000001.90038941055536"
"60507.71850579" "63000001.88738752901554"
"60507.71851646" "63000001.88887882977724"
"60507.71852712" "63000001.88553509116173"
"60507.71853780" "63000001.89027039706707"
"60507.71854847" "63000001.87915527075529"
"60507.71855914" "63000001.87457355111837"
"60507.71856981" "63000001.87265562266111"
"60507.71858048" "63000001.89159577339888"
"60507.71859115" "63000001.91017594188452"
"60507.71860183" "63000001.94691690802574"
"60507.71861249" "63000001.99558079242706"
"60507.71862316" "63000002.04538880288601"
"60507.71863383" "63000002.09236618876457"
"60507.71864449" "63000002.11705429106951"
"60507.71865517" "63000002.10303557664156"
"60507.71866585" "63000002.08705426752567"
"60507.71867651" "63000002.07447355985641"
"60507.71868719" "63000002.03438498079777"
"60507.71869785" "63000001.96709237992764"
"60507.71870852" "63000001.90895256400108"
"60507.71871921" "63000001.86247330904007"
"60507.71872987" "63000001.83891482651234"
"60507.71874054" "63000001.84210110455751"
"60507.71875122" "63000001.84709160029888"
"60507.71876187" "63000001.84595815837383"
"60507.71877256" "63000001.85023242980242"
"60507.71878322" "63000001.86136845499277"
"60507.71879388" "63000001.87472710758448"
"60507.71880456" "63000001.89404289424419"
"60507.71881524" "63000001.91017886996269"
"60507.71882589" "63000001.91593936085701"
"60507.71883658" "63000001.91875198483467"
"60507.71884725" "63000001.93949768692255"
"60507.71885790" "63000001.95222052186728"
"60507.71886857" "63000001.96515580266714"
"60507.71887924" "63000001.98200152814388"
"60507.71888992" "63000002.00463774800301"
"60507.71890058" "63000002.00565161556005"
"60507.71891127" "63000002.00667746365070"
"60507.71892194" "63000002.00556100904942"
"60507.71893261" "63000002.01159721612930"
"60507.71894328" "63000002.00445612519979"
"60507.71895395" "63000001.97821850329638"
"60507.71896461" "63000001.95395085960627"
"60507.71897529" "63000001.93387703597546"
"60507.71898594" "63000001.91149505227804"
"60507.71899662" "63000001.89653264731169"
"60507.71900730" "63000001.87955084443092"
"60507.71901796" "63000001.85900279879570"
"60507.71902864" "63000001.85944454371929"
"60507.71903932" "63000001.88733768463135"
"60507.71904998" "63000001.90904988348484"
"60507.71906064" "63000001.92185222357512"
"60507.71907132" "63000001.94010417163372"
"60507.71908199" "63000001.96054077148438"
"60507.71909266" "63000001.98526164889336"
"60507.71910333" "63000002.01429361104965"
"60507.71911399" "63000002.02843903005123"
"60507.71912466" "63000002.02814983576536"
"60507.71913533" "63000002.02368295192719"
"60507.71914600" "63000002.02405799180269"
"60507.71915668" "63000002.00756637006998"
"60507.71916735" "63000001.97560033202171"
"60507.71917803" "63000001.95432884246111"
"60507.71918870" "63000001.93632292002439"
"60507.71919936" "63000001.92637340724468"
"60507.71921004" "63000001.92391950637102"
"60507.71922071" "63000001.92409431934357"
"60507.71923138" "63000001.92445967346430"
"60507.71924204" "63000001.92809094488621"
"60507.71925271" "63000001.92459896206856"
"60507.71926339" "63000001.92557361721992"
"60507.71927405" "63000001.93327669054270"
"60507.71928472" "63000001.93796782195568"
"60507.71929540" "63000001.93622541427612"
"60507.71930607" "63000001.94056142866611"
"60507.71931675" "63000001.93919879198074"
"60507.71932740" "63000001.93528673052788"
"60507.71933808" "63000001.93437114357948"
"60507.71934876" "63000001.92878068983555"
"60507.71935943" "63000001.92562392354012"
"60507.71937008" "63000001.92783909291029"
"60507.71938076" "63000001.92997694015503"
"60507.71939143" "63000001.93306960910559"
"60507.71940209" "63000001.93699437379837"
"60507.71941277" "63000001.93169192224741"
"60507.71942343" "63000001.92895285040140"
"60507.71943412" "63000001.92447143048048"
"60507.71944477" "63000001.93065844476223"
"60507.71945545" "63000001.93250893801451"
"60507.71946613" "63000001.92818404734135"
"60507.71947694" "63000001.92790823429823"
"60507.71948747" "63000001.92948509007692"
"60507.71949812" "63000001.92970746010542"
"60507.71950880" "63000001.93265450745821"
"60507.71951948" "63000001.93590182811022"
"60507.71953015" "63000001.94272103160620"
"60507.71954081" "63000001.95771537721157"
"60507.71955149" "63000001.97943302243948"
"60507.71956216" "63000001.99287835508585"
"60507.71957282" "63000001.99922934919596"
"60507.71958350" "63000001.99232144653797"
"60507.71959417" "63000001.96989054977894"
"60507.71960485" "63000001.94973296672106"
"60507.71961550" "63000001.92643415927887"
"60507.71962617" "63000001.89956358820200"
"60507.71963685" "63000001.87541913241148"
"60507.71964752" "63000001.85482433438301"
"60507.71965819" "63000001.84882901608944"
"60507.71966885" "63000001.85239093750715"
"60507.71967952" "63000001.87369146943092"
"60507.71969019" "63000001.89464224129915"
"60507.71970088" "63000001.92057701945305"
"60507.71971154" "63000001.92954774200916"
"60507.71972221" "63000001.92618727684021"
"60507.71973288" "63000001.92119763791561"
"60507.71974354" "63000001.93048216402531"
"60507.71975421" "63000001.93584174662828"
"60507.71976490" "63000001.93387619405985"
"60507.71977556" "63000001.93074598908424"
"60507.71978624" "63000001.92750938981771"
"60507.71979690" "63000001.91190568357706"
"60507.71980757" "63000001.89387173205614"
"60507.71981825" "63000001.88654854148626"
"60507.71982891" "63000001.89498908072710"
"60507.71983959" "63000001.90749391913414"
"60507.71985025" "63000001.92552427947521"
"60507.71986093" "63000001.93995750695467"
"60507.71987160" "63000001.95033925026655"
"60507.71988225" "63000001.93949021399021"
"60507.71989293" "63000001.92158352583647"
"60507.71990360" "63000001.90503648668528"
"60507.71991427" "63000001.89959731698036"
"60507.71992495" "63000001.89371760934591"
"60507.71993561" "63000001.89429873228073"
"60507.71994628" "63000001.89565578103065"
"60507.71995697" "63000001.89983890950680"
"60507.71996764" "63000001.90483321249485"
"60507.71997831" "63000001.91721011698246"
"60507.71998898" "63000001.93019862473011"
"60507.71999963" "63000001.94146104156971"
"60507.72001030" "63000001.94920353591442"
"60507.72002099" "63000001.95687771588564"
"60507.72003165" "63000001.95936437696218"
"60507.72004232" "63000001.96148786693811"
"60507.72005299" "63000001.96092252433300"
"60507.72006368" "63000001.95384021103382"
"60507.72007435" "63000001.94930069148540"
"60507.72008501" "63000001.94979564845562"
"60507.72009568" "63000001.95448613911867"
"60507.72010635" "63000001.96065849810839"
"60507.72011702" "63000001.96424745768309"
"60507.72012768" "63000001.97100382298231"
"60507.72013835" "63000001.97608987987041"
"60507.72014901" "63000001.97980610281229"
"60507.72015969" "63000001.98214092105627"
"60507.72017035" "63000001.98147187381983"
"60507.72018104" "63000001.97194194048643"
"60507.72019171" "63000001.96560198813677"
"60507.72020239" "63000001.95692998170853"
"60507.72021305" "63000001.95376140624285"
"60507.72022372" "63000001.95288270711899"
"60507.72023439" "63000001.94962896406651"
