# Readme Information 
# Data taken on 250204, analyzed on 04-Feb-2025 by script Saveshifts_forTara_v3_250204.m.
# Gravitational Redshift Corrected to Marker on floor of 1G104 labeled 811G104 
# Frequencies units of Hz. Maser ST008 references all synthesizers.
# v_yb_ideal=2*v_comb+f_shift 
# f_shift includes: Blackbody radation based on real time temperature measurement (avg shift = -1.2147), 2nd order zeeman based on real time B field measurement by atoms (avg shift = NaN), background gas collisions (avg shift = -0.0016), lattice AC stark shift (avg shift = -0.0007), probe AC stark shift (avg shift = 0.0000), graviational red shift (avg shift = 0.0803), and AOMs between atoms and combs (shift of 63000000)
# Run Duration 2.177876e+04 s, uptime fraction 9.426336e-01. 
t_mjd	   f_shift [Hz]  	IS_GOOD
   6.0710778183460003e+04	   6.2999999854091607e+07	   0.0000000000000000e+00	
   6.0710778194810002e+04	   6.2999999852586746e+07	   0.0000000000000000e+00	
   6.0710778206139999e+04	   6.2999999850779779e+07	   0.0000000000000000e+00	
   6.0710778217480001e+04	   6.2999999848999970e+07	   0.0000000000000000e+00	
   6.0710778228839998e+04	   6.2999999847292103e+07	   0.0000000000000000e+00	
   6.0710778240170002e+04	   6.2999999845639542e+07	   0.0000000000000000e+00	
   6.0710778251509997e+04	   6.2999999843946300e+07	   0.0000000000000000e+00	
   6.0710778262849999e+04	   6.2999999842052288e+07	   0.0000000000000000e+00	
   6.0710778274199998e+04	   6.2999999839883514e+07	   0.0000000000000000e+00	
   6.0710778285540000e+04	   6.2999999837469079e+07	   0.0000000000000000e+00	
   6.0710778296880002e+04	   6.2999999835157223e+07	   0.0000000000000000e+00	
   6.0710778308230001e+04	   6.2999999832749829e+07	   0.0000000000000000e+00	
   6.0710778319609999e+04	   6.2999999830242798e+07	   0.0000000000000000e+00	
   6.0710778330909998e+04	   6.2999999827866390e+07	   0.0000000000000000e+00	
   6.0710778342250000e+04	   6.2999999825230986e+07	   0.0000000000000000e+00	
   6.0710778353599999e+04	   6.2999999822705165e+07	   0.0000000000000000e+00	
   6.0710778364940001e+04	   6.2999999820420697e+07	   0.0000000000000000e+00	
   6.0710778376290000e+04	   6.2999999818138331e+07	   0.0000000000000000e+00	
   6.0710778387660001e+04	   6.2999999815849997e+07	   0.0000000000000000e+00	
   6.0710778398980001e+04	   6.2999999813459240e+07	   0.0000000000000000e+00	
   6.0710778410309998e+04	   6.2999999811262578e+07	   0.0000000000000000e+00	
