08/13/2024	10:22:34	(analyzed:  8/14/2024)
MJD	timer	SDR:frep_ErYb	fo_ErYb	fb_Si_ErYb	fb_Al_ErYb	fb_Yb_ErYb
60535.685935	310129.000000	113927.229395	105000000.001200	100000000.000300	22737007.998660	28855374.100380
60535.685947	311185.000000	113927.229517	104999999.999300	99999999.997900	22737007.999390	28855374.099980
60535.685959	312239.000000	113927.229435	105000000.000300	100000000.000000	22737008.000310	28855374.099540
60535.685971	313294.000000	113927.229000	105000000.000100	99999999.998800	22737008.000860	28855374.100000
60535.685983	314349.000000	113927.229534	105000000.000200	100000000.000500	22737008.001410	28855374.100000
60535.685996	315402.000000	113927.229240	105000000.001400	100000000.000300	22737008.001310	28855374.100120
60535.686008	316458.000000	113927.229061	105000000.000700	99999999.999700	22737008.000780	28855374.099850
60535.686020	317512.000000	113927.229402	105000000.001400	100000000.000900	22737007.999870	28855374.099760
60535.686032	318565.000000	113927.229492	104999999.999700	100000000.000000	22737007.998590	28855374.100060
60535.686044	319619.000000	113927.229506	105000000.001100	99999999.999900	22737007.998810	28855374.100090
60535.686057	320674.000000	113927.229180	104999999.999900	99999999.999800	22737007.998740	28855374.099800
60535.686069	321729.000000	113927.229256	104999999.999800	99999999.998500	22737007.999030	28855374.099990
60535.686081	322785.000000	113927.229573	105000000.001600	100000000.000400	22737008.000060	28855374.100020
60535.686093	323841.000000	113927.229502	104999999.999800	99999999.999700	22737008.000690	28855374.099570
60535.686106	324893.000000	113927.229181	105000000.001400	99999999.999900	22737008.001360	28855374.100020
60535.686118	325948.000000	113927.229077	105000000.000100	100000000.000900	22737008.001200	28855374.100330
60535.686130	327002.000000	113927.229432	105000000.000300	99999999.997900	22737008.001440	28855374.099460
60535.686142	328056.000000	113927.229540	105000000.001300	100000000.000100	22737008.000210	28855374.100190
60535.686154	329110.000000	113927.228865	105000000.000600	100000000.000900	22737007.998750	28855374.099920
60535.686167	330164.000000	113927.229403	105000000.001000	99999999.999100	22737007.998750	28855374.100040
60535.686179	331219.000000	113927.229445	104999999.999600	100000000.000900	22737007.998660	28855374.099960
60535.686191	332274.000000	113927.229344	104999999.999900	99999999.998200	22737007.999150	28855374.099760
60535.686203	333328.000000	113927.229359	105000000.001600	100000000.000200	22737007.999850	28855374.099390
60535.686215	334380.000000	113927.229668	105000000.000900	100000000.000200	22737008.000720	28855374.099660
60535.686228	335433.000000	113927.229361	105000000.000500	99999999.998700	22737008.001370	28855374.099760
60535.686240	336488.000000	113927.228945	105000000.000800	100000000.000400	22737008.001310	28855374.100650
60535.686252	337542.000000	113927.229434	105000000.000600	99999999.997600	22737008.001440	28855374.100030
60535.686264	338594.000000	113927.229607	104999999.999300	100000000.000500	22737008.000180	28855374.100240
60535.686276	339650.000000	113927.229315	104999999.999900	100000000.001400	22737007.999320	28855374.100270
60535.686289	340703.000000	113927.229329	105000000.000000	99999999.999100	22737007.998560	28855374.099940
60535.686310	342564.000000	113927.229501	105000000.000900	100000000.000000	22737008.000550	28855374.100460
60535.686322	343618.000000	113927.229498	105000000.000700	100000000.000100	22737008.001250	28855374.099930
60535.686334	344672.000000	113927.229237	104999999.999700	100000000.000900	22737008.001350	28855374.099940
60535.686347	345729.000000	113927.229243	104999999.999400	99999999.998200	22737008.001410	28855374.100030
60535.686359	346784.000000	113927.229187	105000000.001500	100000000.001200	22737008.000410	28855374.100480
60535.686371	347840.000000	113927.229403	104999999.999900	99999999.999800	22737007.998910	28855374.099970
60535.686383	348895.000000	113927.229564	105000000.000200	99999999.999800	22737007.998840	28855374.099890
60535.686396	349949.000000	113927.229123	105000000.002000	100000000.000900	22737007.998840	28855374.099770
60535.686408	351003.000000	113927.229316	105000000.000400	99999999.998300	22737007.998830	28855374.099960
60535.686420	352058.000000	113927.229376	104999999.999400	100000000.000800	22737007.999490	28855374.100100
60535.686432	353112.000000	113927.229066	105000000.000000	100000000.000900	22737008.000700	28855374.100040
60535.686444	354166.000000	113927.229583	105000000.001500	99999999.999400	22737008.001000	28855374.099560
60535.686457	355220.000000	113927.229293	105000000.000800	100000000.000500	22737008.001370	28855374.099640
60535.686469	356275.000000	113927.229402	105000000.000000	99999999.998400	22737008.001420	28855374.100110
60535.686481	357329.000000	113927.229117	105000000.001200	99999999.999200	22737008.000670	28855374.100220
60535.686493	358385.000000	113927.229187	104999999.999400	99999999.999700	22737007.999560	28855374.100220
60535.686505	359438.000000	113927.229232	105000000.001300	99999999.999600	22737007.998770	28855374.100070
60535.686518	360491.000000	113927.229611	105000000.000700	100000000.001000	22737007.998680	28855374.100150
60535.686530	361545.000000	113927.229277	105000000.000700	99999999.999500	22737007.998770	28855374.099480
60535.686542	362599.000000	113927.229390	104999999.999100	100000000.000300	22737007.999290	28855374.100130
60535.686554	363656.000000	113927.229056	104999999.999900	100000000.000400	22737008.000390	28855374.100110
60535.686566	364711.000000	113927.229529	105000000.000400	99999999.998400	22737008.001130	28855374.100090
60535.686579	365763.000000	113927.229223	105000000.001200	100000000.001300	22737008.001180	28855374.100110
60535.686591	366817.000000	113927.229505	105000000.000600	99999999.999400	22737008.001220	28855374.100040
60535.686603	367869.000000	113927.229348	104999999.999800	100000000.000500	22737008.000750	28855374.100230
60535.686615	368924.000000	113927.229155	105000000.001200	100000000.001000	22737007.999880	28855374.100260
60535.686627	369977.000000	113927.229358	105000000.000100	99999999.999000	22737007.998760	28855374.099770
60535.686640	371034.000000	113927.229113	105000000.001100	100000000.000400	22737007.998750	28855374.099810
60535.686652	372088.000000	113927.229315	105000000.000100	99999999.999700	22737007.998640	28855374.099930
60535.686664	373141.000000	113927.229307	105000000.001000	99999999.999500	22737007.999120	28855374.099860
60535.686676	374196.000000	113927.229366	104999999.999400	100000000.001200	22737007.999910	28855374.100090
60535.686688	375251.000000	113927.229363	105000000.000200	99999999.998500	22737008.000940	28855374.100460
60535.686701	376305.000000	113927.229208	105000000.000100	99999999.999800	22737008.001500	28855374.099830
60535.686713	377360.000000	113927.229614	105000000.001500	100000000.000000	22737008.001200	28855374.099740
60535.686725	378414.000000	113927.229328	104999999.999800	99999999.999600	22737008.001160	28855374.100210
60535.686737	379468.000000	113927.229186	105000000.000400	100000000.000400	22737008.000170	28855374.100050
60535.686749	380522.000000	113927.229570	105000000.001200	99999999.998100	22737007.998820	28855374.099980
60535.686762	381576.000000	113927.229647	104999999.999600	100000000.000400	22737007.998600	28855374.099460
60535.686774	382631.000000	113927.229085	105000000.001100	100000000.000800	22737007.998710	28855374.100470
60535.686786	383686.000000	113927.229307	105000000.001300	100000000.000000	22737007.999370	28855374.099890
60535.686798	384742.000000	113927.229318	105000000.001100	100000000.000800	22737007.999650	28855374.100150
60535.686810	385797.000000	113927.229142	105000000.000000	99999999.998300	22737008.000750	28855374.099990
60535.686823	386851.000000	113927.229262	104999999.999100	100000000.000600	22737008.001210	28855374.099920
60535.686835	387906.000000	113927.229708	105000000.001000	100000000.000500	22737008.001500	28855374.100370
60535.686847	388961.000000	113927.229341	105000000.000900	99999999.999200	22737008.001320	28855374.099800
60535.686859	390015.000000	113927.228737	105000000.000800	100000000.000400	22737008.000300	28855374.100180
60535.686871	391071.000000	113927.229517	105000000.000700	99999999.998600	22737007.998860	28855374.099950
60535.686884	392123.000000	113927.229395	105000000.000600	99999999.999400	22737007.998530	28855374.100010
60535.686896	393176.000000	113927.229070	105000000.000400	99999999.999900	22737007.998580	28855374.099860
60535.686908	394232.000000	113927.229228	105000000.000500	99999999.999700	22737007.998990	28855374.099730
60535.686920	395287.000000	113927.229326	105000000.000500	100000000.000000	22737007.999500	28855374.099900
60535.686933	396342.000000	113927.229424	105000000.000600	99999999.999700	22737008.000720	28855374.100010
60535.686945	397397.000000	113927.229221	105000000.000400	100000000.000300	22737008.001210	28855374.099840
60535.686957	398451.000000	113927.229545	105000000.000600	100000000.000700	22737008.001160	28855374.099850
60535.686969	399503.000000	113927.229431	104999999.999300	99999999.997700	22737008.001380	28855374.099330
60535.686981	400559.000000	113927.229391	105000000.000100	100000000.000500	22737008.000720	28855374.099580
60535.686994	401613.000000	113927.229148	105000000.001200	99999999.999800	22737007.999210	28855374.100120
60535.687006	402666.000000	113927.229224	105000000.000800	100000000.000900	22737007.998940	28855374.100330
60535.687018	403721.000000	113927.229603	105000000.000600	100000000.001000	22737007.998680	28855374.100130
60535.687030	404775.000000	113927.229152	104999999.999100	99999999.998800	22737007.998780	28855374.100170
60535.687042	405828.000000	113927.229290	105000000.000200	100000000.000300	22737007.999460	28855374.099730
60535.687054	406881.000000	113927.229297	105000000.000200	100000000.000100	22737008.000560	28855374.100060
60535.687067	407940.000000	113927.229223	105000000.001300	99999999.998700	22737008.000950	28855374.099640
60535.687079	408993.000000	113927.229630	104999999.999400	100000000.000500	22737008.001460	28855374.100120
60535.687091	410048.000000	113927.229286	105000000.001300	99999999.998100	22737008.001360	28855374.099650
60535.687103	411104.000000	113927.229345	105000000.001200	99999999.999700	22737008.000730	28855374.099590
60535.687116	412157.000000	113927.229728	105000000.000200	100000000.001300	22737007.999560	28855374.099970
60535.687128	413212.000000	113927.228900	105000000.000300	99999999.999100	22737007.998450	28855374.099950
60535.687140	414267.000000	113927.229314	104999999.999200	100000000.000700	22737007.998540	28855374.099840
60535.687152	415321.000000	113927.229565	105000000.001200	99999999.998100	22737007.998710	28855374.100070
60535.687164	416376.000000	113927.229221	105000000.000600	100000000.000600	22737007.999360	28855374.099730
60535.687177	417431.000000	113927.229245	104999999.999900	100000000.000800	22737008.000050	28855374.100410
60535.687189	418485.000000	113927.229391	105000000.001100	99999999.999900	22737008.000870	28855374.100140
60535.687201	419540.000000	113927.229336	104999999.999400	100000000.001000	22737008.001220	28855374.100870
60535.687213	420594.000000	113927.229087	105000000.001600	99999999.997800	22737008.001240	28855374.099840
60535.687225	421648.000000	113927.229694	104999999.999700	100000000.000000	22737008.001160	28855374.099830
60535.687238	422703.000000	113927.229390	105000000.001000	100000000.000900	22737008.000060	28855374.100050
60535.687250	423756.000000	113927.228871	105000000.001100	99999999.999100	22737007.998810	28855374.100140
60535.687262	424813.000000	113927.229473	105000000.000500	100000000.000800	22737007.998560	28855374.100350
60535.687274	425865.000000	113927.229376	104999999.999500	99999999.999400	22737007.998680	28855374.099890
60535.687286	426920.000000	113927.229280	105000000.001300	100000000.000200	22737007.999160	28855374.099890
60535.687299	427973.000000	113927.229241	105000000.000700	100000000.000200	22737007.999770	28855374.099950
60535.687311	429029.000000	113927.229431	105000000.001100	99999999.999100	22737008.000650	28855374.100050
60535.687323	430085.000000	113927.229220	104999999.998900	99999999.999800	22737008.001240	28855374.099910
60535.687335	431141.000000	113927.229435	104999999.999600	99999999.999500	22737008.001310	28855374.100020
60535.687347	432195.000000	113927.229404	105000000.000000	100000000.000500	22737008.001360	28855374.100240
60535.687360	433250.000000	113927.229163	105000000.000100	100000000.001400	22737008.000550	28855374.100270
60535.687372	434304.000000	113927.229229	105000000.001100	99999999.997600	22737007.999200	28855374.099990
60535.687384	435358.000000	113927.229521	105000000.001200	100000000.000400	22737007.998700	28855374.100120
60535.687396	436413.000000	113927.229369	104999999.999500	99999999.999900	22737007.998700	28855374.100160
60535.687408	437467.000000	113927.229371	104999999.999900	99999999.999000	22737007.998680	28855374.100350
60535.687421	438522.000000	113927.229258	105000000.000200	100000000.000200	22737007.999600	28855374.099890
60535.687433	439574.000000	113927.229636	104999999.999800	99999999.998900	22737008.000540	28855374.099670
60535.687445	440628.000000	113927.229072	105000000.000300	100000000.000500	22737008.001290	28855374.100080
60535.687457	441681.000000	113927.229230	105000000.000400	100000000.000600	22737008.001090	28855374.100440
60535.687469	442736.000000	113927.229478	105000000.001500	100000000.000000	22737008.001410	28855374.099520
